0.124257	0.30192	0.150406	0.119497	0.0732024	0.1266	0.13974	0.185074	0.194616	0.180444	0.181972	0.0848199	0.146043	0.176835	0.178811	0.112538	0.22982	0.185033	0.138628	0.174895	0.146578	0.0954109	0.188751	0.108162	0.131703	0.14763	0.20798	0.268969	0.376338	0.500267	0.394558	0.141449	0.224051	0.178369	0.259206	0.284572	0.254991	0.290353	0.361592	0.23816	0.263373	0.249081	0.343452	0.336387	0.514237	0.662907	0.357824	0.198112	0.386428	0.245824	0.226949	0.282555	0.39374	0.331335	0.35631	0.445858	0.333392	0.20053	0.15812	0.175878	0.232611	0.180895	0.154421	0.173201	0.360211	0.385967	0.361573	0.396375	0.295714	0.245735	0.176148	0.195935	0.233447	0.209504	0.232086	0.217016	0.22009	0.247017	0.170967	0.234311	0.22638	0.221132	0.259434	0.280165	0.249656	0.16986	0.271503	0.215806	0.223799	0.230001	0.22307	0.347998	0.302945	0.370576	0.340144	0.240005	0.190069	0.279379	0.385799	0.363845	0.351517	0.297465	0.243687	0.272719	0.185398	0.156739	0.228021	0.198881	0.191633	0.191644	0.23597	0.291194	0.253593	0.246572	0.294891	0.227727	0.311636	0.326498	0.315144	0.327699	0.25227	0.340574	0.347286	0.370886	0.294847	0.327847	0.262298	0.317631	
0.278967	0.29996	0.263767	0.190445	0.0522359	0.0536684	0.0596881	0.099458	0.140096	0.143536	0.208618	0.160281	0.122016	0.137564	0.189636	0.178898	0.152941	0.107772	0.17247	0.219079	0.139398	0.113414	0.114201	0.317766	0.265968	0.101673	0.0436756	0.277559	0.358875	0.524984	0.498495	0.194644	0.1725	0.160953	0.411498	0.359258	0.240876	0.326545	0.293105	0.254618	0.294285	0.353046	0.288375	0.359924	0.500094	0.701102	0.629678	0.433431	0.341755	0.165765	0.174334	0.294096	0.299558	0.260169	0.437262	0.438818	0.222389	0.282582	0.25592	0.202808	0.149254	0.225344	0.22068	0.228077	0.336852	0.301286	0.250908	0.316713	0.28464	0.283227	0.194102	0.154073	0.267475	0.220922	0.225681	0.128513	0.231899	0.245725	0.26622	0.156751	0.18114	0.22445	0.253179	0.27279	0.240266	0.26883	0.311464	0.260339	0.187141	0.211747	0.156871	0.30899	0.35756	0.413878	0.322584	0.252039	0.231211	0.280679	0.335009	0.425095	0.339152	0.291547	0.283693	0.187455	0.208055	0.238427	0.287181	0.186975	0.1398	0.141729	0.233315	0.230741	0.205282	0.149275	0.289433	0.314082	0.347934	0.338984	0.319172	0.271912	0.282902	0.357567	0.276579	0.351437	0.359454	0.269236	0.308101	0.31636	
0.254127	0.222852	0.29585	0.32017	0.124536	0.125495	0.152287	0.117872	0.12788	0.207936	0.180934	0.135292	0.154754	0.150986	0.206606	0.212008	0.288055	0.18787	0.176057	0.22259	0.145676	0.126762	0.132165	0.209634	0.46875	0.434942	0.254478	0.376528	0.401385	0.546657	0.523186	0.219535	0.227647	0.535394	0.535672	0.319454	0.208996	0.240882	0.258483	0.240819	0.307035	0.232975	0.3253	0.32528	0.474677	0.675259	0.68943	0.607344	0.423989	0.230251	0.194168	0.244615	0.262846	0.248878	0.298828	0.325476	0.315634	0.213807	0.22291	0.183946	0.20314	0.217632	0.240155	0.244843	0.232318	0.28817	0.209352	0.207318	0.30737	0.301298	0.277835	0.201793	0.191067	0.254435	0.19967	0.169575	0.204332	0.227452	0.240096	0.134361	0.145283	0.23028	0.201722	0.221331	0.193763	0.257579	0.269116	0.188438	0.199399	0.134132	0.180442	0.259517	0.350446	0.40369	0.279973	0.262172	0.210947	0.304362	0.376221	0.350615	0.203526	0.301807	0.237962	0.231252	0.202918	0.233669	0.172986	0.170366	0.284648	0.143431	0.193115	0.201658	0.210979	0.279778	0.283307	0.264466	0.34953	0.293878	0.291828	0.307104	0.36056	0.305767	0.293428	0.367319	0.330535	0.277911	0.299465	0.261468	
0.23645	0.277734	0.351308	0.224205	0.189245	0.341866	0.335811	0.253389	0.183335	0.218558	0.157499	0.159363	0.165053	0.179922	0.2041	0.221601	0.23294	0.210557	0.231183	0.218913	0.17085	0.157878	0.105278	0.000271823	0.347033	0.613754	0.486311	0.315883	0.396594	0.525186	0.526605	0.352181	0.367195	0.573353	0.186709	0.291915	0.312734	0.148131	0.204736	0.248329	0.323418	0.250457	0.332942	0.426993	0.428532	0.596383	0.539365	0.435836	0.300097	0.381821	0.187911	0.253276	0.25643	0.257296	0.370837	0.427152	0.246192	0.213359	0.255954	0.216833	0.207261	0.226789	0.247272	0.198191	0.175578	0.175064	0.245171	0.239272	0.24336	0.337169	0.276459	0.21854	0.195424	0.192143	0.203676	0.178978	0.204274	0.193277	0.243084	0.221767	0.175928	0.263048	0.169537	0.181241	0.287004	0.225754	0.240988	0.171096	0.190564	0.14209	0.181728	0.284951	0.300053	0.407476	0.320799	0.308696	0.255422	0.177068	0.259913	0.190487	0.33675	0.322969	0.270891	0.248929	0.184952	0.139746	0.177708	0.232337	0.169223	0.112777	0.132866	0.167011	0.237776	0.258115	0.311351	0.322915	0.29601	0.331474	0.317502	0.312009	0.357973	0.384588	0.282913	0.32955	0.349897	0.246434	0.327709	0.338769	
0.195893	0.304714	0.25282	0.223603	0.285857	0.406308	0.357496	0.272398	0.193076	0.259304	0.143763	0.218746	0.20431	0.252206	0.205321	0.211426	0.147168	0.194922	0.237853	0.341565	0.172785	0.181105	0.229514	0.0777815	0.34233	0.628866	0.408963	0.387756	0.636385	0.213148	0.279651	0.617287	0.206344	0.176128	0.234287	0.383525	0.183016	0.127379	0.159325	0.207031	0.248621	0.309216	0.389354	0.361415	0.366269	0.48777	0.648948	0.48369	0.338439	0.401796	0.278039	0.193136	0.258517	0.297887	0.412062	0.344574	0.222872	0.256426	0.20206	0.178631	0.149842	0.156379	0.187118	0.222916	0.226684	0.169972	0.274324	0.247876	0.187623	0.258691	0.338429	0.252324	0.204905	0.278087	0.205713	0.243917	0.195408	0.217228	0.215016	0.223548	0.22875	0.197253	0.15071	0.238078	0.252526	0.215586	0.295756	0.252448	0.279322	0.183416	0.095255	0.217589	0.227441	0.316178	0.249536	0.364275	0.242403	0.283185	0.283572	0.320315	0.409856	0.296096	0.22588	0.213813	0.175119	0.188773	0.20059	0.187128	0.127017	0.169547	0.264549	0.180005	0.233748	0.186814	0.24854	0.251762	0.293578	0.352174	0.367593	0.323284	0.349195	0.347397	0.359467	0.406605	0.332982	0.306194	0.292574	0.281696	
0.26687	0.138572	0.177704	0.255243	0.270093	0.284274	0.335062	0.177565	0.218775	0.218319	0.250309	0.289079	0.277851	0.240791	0.243724	0.188191	0.182961	0.198421	0.229624	0.215692	0.267575	0.173969	0.26437	0.110043	0.294634	0.525336	0.427329	0.481023	0.46442	0.230536	0.220429	0.641028	0.33378	0.121173	0.231542	0.225921	0.198249	0.170133	0.221501	0.371784	0.368661	0.317575	0.365406	0.308283	0.402433	0.452184	0.516831	0.557639	0.291362	0.262296	0.247005	0.253225	0.228521	0.295705	0.327437	0.261311	0.201612	0.22601	0.277634	0.151694	0.211466	0.190341	0.190914	0.234079	0.168762	0.282672	0.212837	0.340274	0.29869	0.233719	0.366168	0.242995	0.215072	0.283776	0.22247	0.229216	0.196092	0.232332	0.218713	0.143735	0.214822	0.22367	0.248412	0.23776	0.166523	0.241389	0.259346	0.285189	0.197661	0.275588	0.214713	0.183833	0.243831	0.278303	0.317098	0.340001	0.240811	0.257055	0.332763	0.378042	0.385513	0.307322	0.17025	0.18929	0.239401	0.160147	0.170179	0.22904	0.13152	0.202239	0.222435	0.223423	0.178077	0.151628	0.246239	0.278148	0.286314	0.397017	0.351141	0.323261	0.319838	0.404033	0.441719	0.37274	0.299788	0.242605	0.329931	0.327807	
0.263451	0.216387	0.223449	0.258587	0.205932	0.308139	0.301392	0.244688	0.265061	0.231371	0.225909	0.218078	0.27367	0.244527	0.174708	0.218622	0.259952	0.187961	0.182979	0.171594	0.143409	0.200035	0.167407	0.104121	0.251241	0.545706	0.456305	0.534579	0.302738	0.133225	0.194022	0.532272	0.429573	0.139184	0.160864	0.189119	0.244058	0.225096	0.183842	0.270556	0.317831	0.300129	0.30743	0.418094	0.419397	0.460373	0.490345	0.508571	0.330255	0.310351	0.257299	0.225843	0.302724	0.265542	0.252003	0.246286	0.259695	0.282538	0.241691	0.191864	0.146109	0.184952	0.217495	0.212672	0.234343	0.142322	0.205704	0.306395	0.300949	0.419846	0.304776	0.23475	0.315345	0.229014	0.196644	0.198268	0.226855	0.201879	0.287087	0.238226	0.232396	0.192663	0.255827	0.310422	0.283995	0.245759	0.221962	0.257376	0.263406	0.238252	0.295953	0.218686	0.249157	0.288889	0.333082	0.386911	0.261328	0.217534	0.303808	0.317865	0.34566	0.283251	0.213218	0.269057	0.173891	0.163909	0.244742	0.211095	0.150011	0.242277	0.186063	0.208394	0.245529	0.181101	0.17057	0.288655	0.297671	0.279221	0.30478	0.302473	0.241465	0.353098	0.311735	0.388052	0.33157	0.296356	0.301282	0.250339	
0.363922	0.261921	0.177893	0.196559	0.225865	0.250426	0.29514	0.20759	0.280365	0.302394	0.237602	0.179936	0.220495	0.238053	0.229747	0.234634	0.230873	0.258698	0.214539	0.121892	0.100681	0.152687	0.26165	0.133247	0.21823	0.582197	0.50218	0.522789	0.270517	0.260595	0.396641	0.642954	0.537506	0.12366	0.21183	0.168639	0.142333	0.189912	0.179194	0.254709	0.304403	0.286007	0.267911	0.349951	0.347377	0.313019	0.524825	0.65636	0.385128	0.266673	0.343179	0.218399	0.233444	0.257128	0.292485	0.289289	0.25009	0.287984	0.295253	0.18991	0.195553	0.199211	0.156113	0.169192	0.148995	0.235204	0.309777	0.372004	0.369891	0.508994	0.414803	0.270308	0.31319	0.233213	0.219837	0.282764	0.213911	0.230922	0.308942	0.258273	0.278397	0.262141	0.239898	0.284295	0.280758	0.252435	0.240668	0.1763	0.193017	0.237803	0.259159	0.249121	0.209115	0.260887	0.332189	0.374315	0.309443	0.240668	0.249111	0.347322	0.355622	0.207959	0.284518	0.223311	0.181174	0.206494	0.200238	0.168588	0.211267	0.181955	0.143316	0.200506	0.222884	0.209478	0.250026	0.278481	0.281506	0.282562	0.367621	0.282902	0.223099	0.365034	0.360092	0.338322	0.365681	0.370588	0.265932	0.27079	
0.417716	0.208973	0.224532	0.204103	0.160689	0.220938	0.309601	0.232822	0.226856	0.229432	0.212495	0.288615	0.21357	0.205627	0.237587	0.152081	0.234688	0.255357	0.226586	0.180598	0.204859	0.19036	0.235263	0.130058	0.225619	0.46882	0.497867	0.546789	0.355403	0.292663	0.420187	0.615431	0.578535	0.180072	0.212882	0.12707	0.145256	0.224808	0.182502	0.226971	0.20192	0.245994	0.304775	0.408977	0.246382	0.324969	0.393759	0.547631	0.538021	0.430577	0.563684	0.286584	0.203615	0.28584	0.25982	0.301686	0.259948	0.248935	0.270111	0.251541	0.270661	0.220712	0.208006	0.159044	0.164387	0.220165	0.301372	0.291513	0.366223	0.462686	0.469657	0.386549	0.248425	0.263699	0.236134	0.218797	0.174589	0.257396	0.255794	0.327861	0.248881	0.266425	0.269154	0.270949	0.31697	0.22795	0.246938	0.217833	0.201424	0.197749	0.186151	0.243658	0.215324	0.21919	0.366807	0.343468	0.32322	0.246851	0.306191	0.395499	0.387138	0.269024	0.300893	0.304608	0.173068	0.206256	0.1532	0.230408	0.205092	0.174599	0.173496	0.225172	0.21233	0.111287	0.205272	0.222901	0.152305	0.201315	0.287777	0.33016	0.232687	0.314256	0.35216	0.273452	0.340624	0.358141	0.306131	0.221344	
0.336063	0.293954	0.25524	0.205937	0.239744	0.246666	0.206533	0.210147	0.19981	0.181127	0.214575	0.219634	0.258215	0.216365	0.307017	0.220435	0.164891	0.233786	0.19557	0.20957	0.224939	0.133281	0.211704	0.0916365	0.23675	0.432382	0.511488	0.530602	0.261773	0.244094	0.310406	0.490992	0.579969	0.187856	0.144623	0.181102	0.0881654	0.164609	0.139561	0.175908	0.276856	0.142064	0.363118	0.440696	0.29464	0.311481	0.432665	0.372577	0.500772	0.809666	0.666366	0.243333	0.258617	0.264385	0.302812	0.320213	0.271634	0.229788	0.280644	0.199224	0.257119	0.227871	0.300365	0.221129	0.168667	0.213171	0.229553	0.220892	0.302016	0.33618	0.370595	0.411132	0.281738	0.224409	0.203224	0.237205	0.203223	0.272746	0.333536	0.382559	0.27102	0.296856	0.289439	0.310526	0.229316	0.278104	0.271644	0.265506	0.259878	0.214981	0.181117	0.235946	0.220548	0.336072	0.337726	0.373033	0.250639	0.237556	0.31575	0.329052	0.366377	0.278669	0.286528	0.259048	0.213746	0.170817	0.214394	0.209309	0.237642	0.183874	0.234079	0.18702	0.261939	0.153395	0.226454	0.240564	0.140029	0.174664	0.31879	0.279029	0.229889	0.374464	0.403869	0.291613	0.304088	0.377486	0.302409	0.322394	
0.272206	0.436452	0.395813	0.215536	0.307459	0.255554	0.20455	0.210409	0.195449	0.159387	0.149747	0.246011	0.170261	0.263941	0.245954	0.195476	0.239465	0.190477	0.249369	0.268831	0.225901	0.214067	0.188161	0.162342	0.195885	0.417928	0.38253	0.623137	0.356732	0.23792	0.248318	0.525061	0.500597	0.204747	0.225794	0.186413	0.103819	0.220072	0.210258	0.20723	0.254398	0.261406	0.302849	0.374413	0.280161	0.377039	0.375699	0.367484	0.389924	0.708898	0.560301	0.322193	0.320005	0.372251	0.350505	0.342608	0.287608	0.370619	0.333928	0.310723	0.29578	0.274822	0.282414	0.196672	0.213926	0.133141	0.221932	0.268091	0.249361	0.355715	0.34773	0.301271	0.391882	0.290684	0.330735	0.230913	0.198124	0.28054	0.270762	0.326339	0.30513	0.292875	0.277751	0.313534	0.300557	0.300632	0.281466	0.252169	0.309286	0.279147	0.260176	0.189692	0.193431	0.241751	0.351191	0.211618	0.205426	0.357867	0.376124	0.348714	0.361276	0.218836	0.290829	0.201405	0.280219	0.16778	0.207989	0.211354	0.197586	0.2595	0.218861	0.217263	0.181551	0.265009	0.226148	0.232363	0.251185	0.221394	0.30768	0.20236	0.250155	0.256447	0.314897	0.33693	0.349952	0.312044	0.357876	0.328499	
